x1,x2,x3
3636613.28,215147.84,-8.66
3636613.13,215148.23,-8.66
3636612.95,215148.68,-8.65
3636612.82,215149.01,-8.65
3636612.67,215149.4,-8.65
3636612.52,215149.78,-8.65
3636612.33,215150.24,-8.67
3636612.2,215150.56,-8.64
3636612.04,215150.92,-8.61
3636611.88,215151.3,-8.6
3636611.69,215151.75,-8.57
3636611.55,215152.05,-8.58
3636611.38,215152.42,-8.62
3636611.21,215152.78,-8.64
3636611.01,215153.21,-8.64
3636610.87,215153.51,-8.6
3636610.69,215153.87,-8.55
3636610.5,215154.23,-8.54
3636610.29,215154.65,-8.55
3636610.13,215154.94,-8.56
3636609.96,215155.29,-8.56
3636609.78,215155.65,-8.57
3636609.57,215156.08,-8.57
3636609.44,215156.39,-8.58
3636609.28,215156.78,-8.59
3636609.1,215157.15,-8.6
3636608.9,215157.59,-8.58
3636608.76,215157.89,-8.55
3636608.6,215158.26,-8.53
3636608.44,215158.62,-8.53
3636608.25,215159.08,-8.52
3636608.11,215159.39,-8.48
3636607.96,215159.77,-8.47
3636607.81,215160.15,-8.46
3636607.64,215160.62,-8.46
3636607.52,215160.93,-8.42
3636607.36,215161.3,-8.39
3636607.21,215161.67,-8.39
3636607.02,215162.15,-8.4
3636606.92,215162.48,-8.41
3636606.78,215162.89,-8.38
3636606.63,215163.3,-8.35
3636606.44,215163.79,-8.34
3636606.3,215164.12,-8.33
3636606.14,215164.52,-8.33
3636605.98,215164.93,-8.32
3636605.77,215165.43,-8.32
3636605.62,215165.77,-8.32
3636605.43,215166.2,-8.32
3636605.25,215166.62,-8.32
3636605.01,215167.14,-8.31
3636604.85,215167.48,-8.28
3636604.65,215167.91,-8.26
3636604.44,215168.35,-8.25
3636604.21,215168.87,-8.26
3636604.03,215169.26,-8.28
3636603.82,215169.7,-8.26
3636603.6,215170.15,-8.24
3636603.33,215170.69,-8.22
3636603.15,215171.05,-8.19
3636602.93,215171.5,-8.18
3636602.69,215171.96,-8.16
3636602.42,215172.5,-8.15
3636602.24,215172.87,-8.14
3636602.01,215173.35,-8.13
3636601.78,215173.82,-8.12
3636601.51,215174.37,-8.11
3636601.32,215174.76,-8.11
3636601.1,215175.23,-8.1
3636600.86,215175.7,-8.09
3636600.59,215176.28,-8.08
3636600.39,215176.68,-8.07
3636600.15,215177.17,-8.04
3636599.9,215177.66,-7.97
3636599.61,215178.22,-7.95
3636599.41,215178.6,-7.92
3636599.16,215179.09,-7.94
3636598.9,215179.56,-7.98
3636598.6,215180.13,-7.97
3636598.39,215180.53,-7.93
3636598.12,215181.03,-7.87
3636597.86,215181.5,-7.84
3636597.54,215182.08,-7.83
3636597.33,215182.47,-7.84
3636597.06,215182.96,-7.87
3636596.78,215183.44,-7.87
3636596.44,215184.01,-7.85
3636596.21,215184.4,-7.83
3636595.92,215184.88,-7.79
3636595.63,215185.36,-7.75
3636595.29,215185.9,-7.76
3636595.05,215186.29,-7.76
3636594.77,215186.76,-7.72
3636594.48,215187.22,-7.7
3636594.14,215187.77,-7.68
3636593.91,215188.15,-7.68
3636593.63,215188.62,-7.67
3636593.35,215189.08,-7.69
3636593.01,215189.62,-7.69
3636592.78,215189.98,-7.65
3636592.5,215190.45,-7.64
3636592.22,215190.9,-7.62
3636591.89,215191.43,-7.61
3636591.64,215191.81,-7.57
3636591.36,215192.26,-7.55
3636591.09,215192.71,-7.57
3636590.76,215193.24,-7.55
3636590.53,215193.61,-7.53
3636590.26,215194.05,-7.51
3636589.98,215194.5,-7.51
3636589.65,215195.02,-7.5
3636589.42,215195.37,-7.46
3636589.14,215195.79,-7.42
3636588.86,215196.22,-7.41
3636588.55,215196.72,-7.41
3636588.33,215197.06,-7.41
3636588.07,215197.47,-7.42
3636587.8,215197.88,-7.42
3636587.47,215198.37,-7.4
3636587.25,215198.7,-7.36
3636586.99,215199.1,-7.34
3636586.73,215199.5,-7.34
3636586.42,215199.97,-7.35
3636586.2,215200.28,-7.36
3636585.94,215200.68,-7.36
3636585.68,215201.05,-7.36
3636585.37,215201.52,-7.35
3636585.16,215201.85,-7.33
3636584.9,215202.23,-7.29
3636584.64,215202.62,-7.24
3636584.34,215203.07,-7.18
3636584.15,215203.39,-7.14
3636583.9,215203.78,-7.12
3636583.65,215204.19,-7.12
3636583.36,215204.66,-7.12
3636583.16,215204.98,-7.11
3636582.9,215205.36,-7.07
3636582.67,215205.76,-7.06
3636582.4,215206.24,-7.04
3636582.21,215206.58,-7.01
3636582.08,215206.8,-6.99
3636581.91,215207.12,-6.98
3636581.78,215207.34,-6.99
3636581.6,215207.68,-7
3636581.33,215208.17,-7
3636581.14,215208.5,-6.99
3636580.93,215208.91,-6.99
3636580.71,215209.34,-7
3636580.44,215209.84,-6.96
3636580.26,215210.18,-6.92
3636580.03,215210.59,-6.9
3636579.8,215211.02,-6.9
3636579.54,215211.51,-6.9
3636579.35,215211.86,-6.9
3636579.13,215212.28,-6.89
3636578.9,215212.69,-6.88
3636578.63,215213.18,-6.88
3636578.45,215213.52,-6.87
3636578.23,215213.93,-6.85
3636578,215214.35,-6.84
3636577.72,215214.83,-6.84
3636577.53,215215.15,-6.86
3636577.3,215215.54,-6.83
3636577.07,215215.94,-6.78
3636576.8,215216.42,-6.78
3636576.62,215216.75,-6.81
3636576.39,215217.15,-6.82
3636576.16,215217.56,-6.83
3636575.9,215218.03,-6.84
3636575.71,215218.35,-6.84
3636575.48,215218.74,-6.81
3636575.26,215219.14,-6.75
3636575,215219.6,-6.7
3636574.82,215219.91,-6.68
3636574.6,215220.31,-6.66
3636574.38,215220.69,-6.66
3636574.12,215221.14,-6.66
3636573.94,215221.44,-6.67
3636573.73,215221.82,-6.65
3636573.51,215222.22,-6.62
3636573.27,215222.66,-6.62
3636573.1,215222.96,-6.61
3636572.89,215223.36,-6.63
3636572.68,215223.74,-6.63
3636572.44,215224.19,-6.61
3636572.28,215224.49,-6.58
3636572.09,215224.86,-6.54
3636571.9,215225.24,-6.52
3636571.67,215225.7,-6.53
3636571.52,215226,-6.54
3636571.32,215226.38,-6.54
3636571.14,215226.75,-6.56
3636570.92,215227.19,-6.58
3636570.77,215227.5,-6.6
3636570.6,215227.86,-6.58
3636570.43,215228.22,-6.53
3636570.23,215228.66,-6.47
3636570.08,215228.98,-6.43
3636569.91,215229.35,-6.44
3636569.73,215229.71,-6.44
3636569.54,215230.15,-6.43
3636569.42,215230.45,-6.4
3636569.25,215230.81,-6.4
3636569.09,215231.18,-6.41
3636568.9,215231.59,-6.45
3636568.75,215231.89,-6.5
3636568.58,215232.24,-6.51
3636568.42,215232.6,-6.51
3636568.22,215233.02,-6.48
3636568.09,215233.3,-6.46
3636567.92,215233.64,-6.43
3636567.75,215234,-6.39
3636567.55,215234.4,-6.34
3636567.41,215234.69,-6.33
3636567.25,215235.03,-6.31
3636567.09,215235.37,-6.3
3636566.89,215235.77,-6.28
3636566.75,215236.04,-6.28
3636566.59,215236.37,-6.29
3636566.42,215236.71,-6.26
3636566.22,215237.12,-6.22
3636566.08,215237.4,-6.21
3636565.92,215237.72,-6.21
3636565.76,215238.07,-6.21
3636565.57,215238.46,-6.19
3636565.43,215238.73,-6.14
3636565.27,215239.06,-6.14
3636565.11,215239.4,-6.13
3636564.91,215239.81,-6.11
3636564.77,215240.1,-6.09
3636564.61,215240.43,-6.13
3636564.46,215240.77,-6.13
3636564.28,215241.17,-6.1
3636564.14,215241.45,-6.08
3636563.98,215241.79,-6.04
3636563.81,215242.13,-6.01
3636563.61,215242.53,-6.03
3636563.47,215242.82,-6.07
3636563.32,215243.16,-6.1
3636563.15,215243.51,-6.12
3636562.96,215243.9,-6.11
3636562.81,215244.18,-6.06
3636562.62,215244.52,-6.01
3636562.44,215244.86,-6
3636562.24,215245.27,-5.97
3636562.09,215245.54,-5.93
3636561.9,215245.89,-5.9
3636561.72,215246.22,-5.89
3636561.51,215246.6,-5.9
3636561.35,215246.88,-5.89
3636561.18,215247.22,-5.87
3636561,215247.57,-5.87
3636560.77,215247.97,-5.86
3636560.61,215248.26,-5.86
3636560.43,215248.59,-5.86
3636560.23,215248.93,-5.87
3636560.01,215249.33,-5.86
3636559.86,215249.61,-5.86
3636559.66,215249.97,-5.84
3636559.46,215250.32,-5.84
3636559.23,215250.73,-5.82
3636559.06,215251.01,-5.82
3636558.86,215251.35,-5.79
3636558.67,215251.71,-5.75
3636558.44,215252.12,-5.75
3636558.27,215252.41,-5.78
3636558.07,215252.76,-5.78
3636557.87,215253.12,-5.77
3636557.65,215253.53,-5.77
3636557.49,215253.82,-5.76
3636557.29,215254.18,-5.77
3636557.1,215254.53,-5.77
3636556.85,215254.96,-5.76
3636556.68,215255.25,-5.75
3636556.47,215255.6,-5.72
3636556.24,215255.96,-5.7
3636555.98,215256.39,-5.69
3636555.8,215256.69,-5.67
3636555.58,215257.04,-5.66
3636555.37,215257.39,-5.64
3636555.09,215257.81,-5.64
3636554.9,215258.11,-5.64
3636554.67,215258.46,-5.64
3636554.43,215258.84,-5.65
3636554.14,215259.27,-5.65
3636553.94,215259.56,-5.65
3636553.7,215259.92,-5.64
3636553.46,215260.28,-5.63
3636553.16,215260.72,-5.62
3636552.95,215261,-5.59
3636552.68,215261.37,-5.56
3636552.44,215261.73,-5.53
3636552.14,215262.18,-5.54
3636551.92,215262.49,-5.54
3636551.65,215262.86,-5.5
3636551.39,215263.24,-5.47
3636551.08,215263.68,-5.48
3636550.87,215264,-5.48
3636550.6,215264.38,-5.43
3636550.32,215264.77,-5.41
3636549.99,215265.22,-5.4
3636549.78,215265.54,-5.39
3636549.52,215265.94,-5.38
3636549.24,215266.35,-5.37
3636548.91,215266.82,-5.39
3636548.68,215267.15,-5.38
3636548.4,215267.58,-5.36
3636548.11,215268,-5.37
3636547.78,215268.49,-5.4
3636547.56,215268.84,-5.41
3636547.29,215269.27,-5.4
3636547,215269.7,-5.38
3636546.67,215270.22,-5.36
3636546.43,215270.59,-5.34
3636546.14,215271.04,-5.32
3636545.86,215271.51,-5.31
3636545.54,215272.05,-5.29
3636545.3,215272.42,-5.28
3636545.02,215272.88,-5.27
3636544.74,215273.33,-5.25
3636544.4,215273.88,-5.22
3636544.17,215274.26,-5.21
3636543.88,215274.74,-5.21
3636543.6,215275.21,-5.2
3636543.26,215275.77,-5.2
3636543.03,215276.15,-5.21
3636542.74,215276.62,-5.19
3636542.46,215277.08,-5.16
3636542.11,215277.64,-5.14
3636541.88,215278.02,-5.13
3636541.6,215278.49,-5.13
3636541.31,215278.97,-5.12
3636540.98,215279.53,-5.11
3636540.76,215279.91,-5.11
3636540.48,215280.39,-5.11
3636540.2,215280.85,-5.13
3636539.89,215281.42,-5.12
3636539.67,215281.8,-5.1
3636539.39,215282.3,-5.07
3636539.12,215282.76,-5.05
3636538.81,215283.32,-5.04
3636538.6,215283.7,-5.04
3636538.33,215284.14,-5.07
3636538.06,215284.62,-5.09
3636537.76,215285.18,-5.08
3636537.55,215285.55,-5.08
3636537.29,215286.01,-5.07
3636537.04,215286.47,-5.06
3636536.75,215287,-5.04
3636536.54,215287.37,-5.01
3636536.29,215287.83,-5
3636536.05,215288.28,-5
3636535.77,215288.8,-5.01
3636535.57,215289.17,-5.02
3636535.33,215289.61,-5.02
3636535.09,215290.07,-5.01
3636534.82,215290.59,-5.01
3636534.63,215290.95,-4.98
3636534.4,215291.4,-4.95
3636534.16,215291.87,-4.94
3636533.9,215292.38,-4.93
3636533.72,215292.72,-4.93
3636533.49,215293.17,-4.94
3636533.27,215293.59,-4.94
3636533.03,215294.08,-4.95
3636532.91,215294.32,-4.95
3636532.79,215294.58,-4.95
3636532.68,215294.81,-4.95
3636532.51,215295.15,-4.93
3636532.31,215295.57,-4.88
3636532.07,215296.07,-4.87
3636531.92,215296.42,-4.89
3636531.73,215296.83,-4.92
3636531.52,215297.25,-4.95
3636531.29,215297.74,-4.95
3636531.12,215298.09,-4.94
3636530.92,215298.49,-4.93
3636530.72,215298.89,-4.92
3636530.49,215299.38,-4.91
3636530.31,215299.72,-4.9
3636530.11,215300.12,-4.88
3636529.91,215300.52,-4.85
3636529.67,215301.01,-4.84
3636529.51,215301.35,-4.87
3636529.31,215301.79,-4.86
3636529.13,215302.2,-4.87
3636528.92,215302.69,-4.86
3636528.76,215303.05,-4.84
3636528.59,215303.47,-4.83
3636528.41,215303.89,-4.85
3636528.22,215304.38,-4.86
3636528.08,215304.73,-4.83
3636527.92,215305.16,-4.78
3636527.77,215305.6,-4.75
3636527.57,215306.13,-4.78
3636527.43,215306.51,-4.81
3636527.3,215306.95,-4.84
3636527.17,215307.38,-4.85
3636527,215307.9,-4.79
3636526.89,215308.26,-4.74
3636526.75,215308.71,-4.69
3636526.61,215309.14,-4.65
3636526.47,215309.67,-4.64
3636526.37,215310.03,-4.65
3636526.24,215310.46,-4.67
3636526.11,215310.9,-4.7
3636525.95,215311.42,-4.72
3636525.84,215311.79,-4.71
3636525.7,215312.23,-4.71
3636525.57,215312.66,-4.69
3636525.41,215313.16,-4.65
3636525.3,215313.5,-4.63
3636525.15,215313.93,-4.63
3636525.01,215314.35,-4.63
3636524.85,215314.86,-4.63
3636524.73,215315.2,-4.64
3636524.59,215315.63,-4.63
3636524.44,215316.05,-4.63
3636524.27,215316.55,-4.62
3636524.16,215316.9,-4.61
3636524.02,215317.31,-4.62
3636523.89,215317.74,-4.62
3636523.74,215318.24,-4.61
3636523.64,215318.6,-4.6
3636523.52,215319.03,-4.59
3636523.39,215319.45,-4.57
3636523.24,215319.94,-4.56
3636523.15,215320.29,-4.55
3636523.03,215320.7,-4.55
3636522.91,215321.11,-4.52
3636522.79,215321.58,-4.49
3636522.7,215321.9,-4.47
3636522.58,215322.3,-4.47
3636522.47,215322.69,-4.46
3636522.35,215323.13,-4.44
3636522.26,215323.43,-4.43
3636522.16,215323.79,-4.4
3636522.06,215324.15,-4.39
3636521.94,215324.58,-4.41
3636521.86,215324.86,-4.44
3636521.75,215325.21,-4.46
3636521.64,215325.55,-4.44
3636521.51,215325.94,-4.41
3636521.43,215326.19,-4.4
3636521.32,215326.49,-4.41
3636521.21,215326.79,-4.44
3636521.07,215327.15,-4.43
3636520.97,215327.38,-4.39
3636520.85,215327.66,-4.37
3636520.73,215327.94,-4.37
3636520.58,215328.26,-4.41
3636520.48,215328.48,-4.43
3636520.34,215328.74,-4.43
3636520.21,215328.99,-4.44
3636520.04,215329.29,-4.44
3636519.93,215329.49,-4.42
3636519.8,215329.75,-4.41
3636519.67,215329.99,-4.4
3636519.52,215330.27,-4.38
3636519.41,215330.46,-4.38
3636519.28,215330.71,-4.39
3636519.16,215330.96,-4.4
3636519.03,215331.26,-4.41
3636518.94,215331.45,-4.41
3636518.83,215331.69,-4.42
3636518.72,215331.93,-4.43
3636518.6,215332.21,-4.44
3636518.51,215332.41,-4.42
3636518.41,215332.65,-4.4
3636518.31,215332.89,-4.38
3636518.19,215333.18,-4.38
3636518.12,215333.37,-4.38
3636518.02,215333.61,-4.38
3636517.92,215333.85,-4.39
3636517.81,215334.14,-4.38
3636517.73,215334.35,-4.39
3636517.63,215334.58,-4.4
3636517.54,215334.83,-4.38
3636517.43,215335.11,-4.34
3636517.35,215335.3,-4.34
3636517.26,215335.53,-4.34
3636517.16,215335.76,-4.35
3636517.04,215336.01,-4.35
3636516.96,215336.19,-4.34
3636516.86,215336.41,-4.35
3636516.76,215336.63,-4.36
3636516.64,215336.88,-4.36
3636516.56,215337.06,-4.37
3636516.46,215337.27,-4.4
3636516.35,215337.46,-4.4
3636516.22,215337.69,-4.36
3636516.14,215337.85,-4.34
3636516.03,215338.04,-4.33
3636515.93,215338.23,-4.32
3636515.8,215338.46,-4.32
3636515.72,215338.6,-4.32
3636515.62,215338.79,-4.33
3636515.52,215338.98,-4.33
3636515.41,215339.18,-4.33
3636515.33,215339.32,-4.32
3636515.24,215339.48,-4.32
3636515.14,215339.67,-4.3
3636515.03,215339.89,-4.29
3636514.96,215340.03,-4.27
3636514.87,215340.2,-4.28
3636514.79,215340.38,-4.3
3636514.69,215340.59,-4.32
3636514.62,215340.74,-4.32
3636514.54,215340.91,-4.3
3636514.46,215341.1,-4.28
3636514.37,215341.3,-4.28
3636514.3,215341.43,-4.3
3636514.23,215341.61,-4.31
3636514.16,215341.78,-4.3
3636514.06,215341.99,-4.27
3636514,215342.13,-4.28
3636513.92,215342.3,-4.28
3636513.83,215342.48,-4.29
3636513.73,215342.69,-4.3
3636513.67,215342.83,-4.31
3636513.58,215343.01,-4.29
3636513.48,215343.19,-4.25
3636513.37,215343.42,-4.26
3636513.3,215343.56,-4.26
3636513.2,215343.75,-4.26
3636513.11,215343.93,-4.26
3636512.99,215344.16,-4.22
3636512.91,215344.31,-4.21
3636512.8,215344.52,-4.2
3636512.7,215344.74,-4.2
3636512.57,215345.01,-4.24
3636512.48,215345.2,-4.25
3636512.36,215345.44,-4.25
3636512.25,215345.68,-4.24
3636512.12,215346,-4.23
3636512.03,215346.22,-4.23
3636511.92,215346.5,-4.24
3636511.8,215346.79,-4.24
3636511.65,215347.15,-4.22
3636511.54,215347.4,-4.19
3636511.41,215347.74,-4.17
3636511.28,215348.06,-4.16
3636511.11,215348.44,-4.17
3636511,215348.73,-4.2
3636510.86,215349.07,-4.21
3636510.71,215349.42,-4.24
3636510.54,215349.84,-4.25
3636510.41,215350.14,-4.23
3636510.25,215350.51,-4.18
3636510.1,215350.89,-4.13
3636509.9,215351.34,-4.11
3636509.75,215351.64,-4.08
3636509.57,215352.02,-4.1
3636509.41,215352.4,-4.12
3636509.2,215352.87,-4.12
3636509.06,215353.18,-4.11
3636508.87,215353.56,-4.1
3636508.68,215353.95,-4.1
3636508.45,215354.41,-4.12
3636508.29,215354.71,-4.12
3636508.09,215355.1,-4.13
3636507.89,215355.48,-4.08
3636507.65,215355.94,-4.01
3636507.47,215356.26,-3.99
3636507.26,215356.63,-3.99
3636507.05,215357.02,-4.02
3636506.8,215357.47,-4.01
3636506.63,215357.78,-3.99
3636506.41,215358.15,-3.98
3636506.2,215358.54,-3.95
3636505.97,215359,-3.93
3636505.8,215359.31,-3.91
3636505.59,215359.69,-3.9
3636505.38,215360.07,-3.89
3636505.14,215360.51,-3.88
3636504.97,215360.8,-3.86
3636504.75,215361.18,-3.85
3636504.54,215361.55,-3.84
3636504.29,215361.99,-3.84
3636504.12,215362.3,-3.83
3636503.91,215362.67,-3.83
3636503.7,215363.04,-3.85
3636503.47,215363.45,-3.84
3636503.3,215363.75,-3.81
3636503.1,215364.11,-3.81
3636502.89,215364.47,-3.82
3636502.64,215364.9,-3.79
3636502.47,215365.19,-3.76
3636502.28,215365.53,-3.75
3636502.07,215365.88,-3.73
3636501.84,215366.28,-3.7
3636501.68,215366.56,-3.69
3636501.48,215366.9,-3.69
3636501.29,215367.24,-3.69
3636501.07,215367.63,-3.7
3636500.91,215367.91,-3.72
3636500.72,215368.23,-3.72
3636500.54,215368.55,-3.72
3636500.32,215368.93,-3.71
3636500.16,215369.19,-3.7
3636499.98,215369.49,-3.67
3636499.79,215369.82,-3.65
3636499.56,215370.19,-3.62
3636499.41,215370.43,-3.6
3636499.22,215370.74,-3.59
3636499.04,215371.04,-3.57
3636498.81,215371.4,-3.6
3636498.65,215371.64,-3.63
3636498.47,215371.94,-3.61
3636498.28,215372.24,-3.56
3636498.06,215372.59,-3.53
3636497.91,215372.83,-3.51
3636497.72,215373.13,-3.5
3636497.55,215373.42,-3.5
3636497.35,215373.77,-3.5
3636497.21,215374.01,-3.49
3636497.03,215374.32,-3.48
3636496.86,215374.63,-3.46
3636496.67,215374.99,-3.46
3636496.54,215375.25,-3.46
3636496.38,215375.55,-3.47
3636496.23,215375.86,-3.46
3636496.05,215376.23,-3.43
3636495.93,215376.48,-3.4
3636495.79,215376.79,-3.35
3636495.64,215377.1,-3.3
3636495.47,215377.47,-3.29
3636495.35,215377.72,-3.28
3636495.22,215378.02,-3.27
3636495.08,215378.33,-3.24
3636494.92,215378.7,-3.26
3636494.81,215378.95,-3.29
3636494.68,215379.23,-3.27
3636494.55,215379.53,-3.26
3636494.4,215379.88,-3.28
3636494.3,215380.11,-3.27
3636494.18,215380.39,-3.25
3636494.05,215380.66,-3.21
3636493.92,215380.97,-3.19
3636493.83,215381.19,-3.17
3636493.72,215381.45,-3.17
3636493.61,215381.7,-3.17
3636493.48,215381.99,-3.16
3636493.39,215382.18,-3.16
3636493.28,215382.4,-3.14
3636493.18,215382.62,-3.1
3636493.05,215382.88,-3.08
3636492.97,215383.05,-3.07
3636492.87,215383.27,-3.05
3636492.76,215383.46,-3.03
3636492.63,215383.69,-3.02
3636492.54,215383.84,-3.01
3636492.44,215384.02,-3
3636492.34,215384.21,-2.99
3636492.21,215384.44,-3
3636492.16,215384.54,-2.99
3636492.1,215384.64,-2.95
3636492.05,215384.74,-2.93
3636491.97,215384.89,-2.92
3636491.89,215385.07,-2.92
3636491.79,215385.28,-2.92
3636491.73,215385.43,-2.96
3636491.67,215385.61,-2.97
3636491.6,215385.8,-2.92
3636491.54,215386.01,-2.84
3636491.49,215386.17,-2.78
